,name,age,gender,origin
0,sub00031,29,m,Bangor
1,sub01903,21,m,Bangor
2,sub03557,21,m,Bangor
3,sub04097,36,m,Bangor
4,sub14388,21,m,Bangor
5,sub27519,20,m,Bangor
6,sub36736,22,m,Bangor
7,sub46870,28,m,Bangor
8,sub48632,22,m,Bangor
9,sub61418,21,m,Bangor
10,sub61908,22,m,Bangor
11,sub63767,19,m,Bangor
12,sub66585,19,m,Bangor
13,sub68050,23,m,Bangor
14,sub73082,19,m,Bangor
15,sub77520,23,m,Bangor
16,sub81464,38,m,Bangor
17,sub82625,21,m,Bangor
18,sub87568,21,m,Bangor
19,sub91556,22,m,Bangor
